step,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
12,0.15236127376556396,0.06964414566755295,-0.013394443318247795,3e-06,54.1302604675293,11.348706245422363,16.66015625,0.0,0.0,-0.013394442852586508,0.0,1.499996304512024,0.013394422829151154,-1.4594935178756714,1.499996304512024,0.013394422829151154,-1.4594935178756714,2.0,0.7319335341453552,-0.9750000238418579,2.0,0.7319335341453552,-0.9750000238418579,6110.0,6109.0,7245.0,6109.5,4974.0,2271.0,2.0,2.0,2.0,0.010279810689557972,0.011155489185956956,72.29346197900584,84.5097168229986,12219.0,0.0,151.0,117.0,89.0,0.0,0.03125,512.0,264.84375,150.0,0.03125,512.0,264.84375,150.0,641478.25,0.04708588123321533,0.0047028991393744946,-0.014566758647561073,0.01519849430769682,-0.01502738706767559,0.0027377158403396606,-0.03424549102783203,0.9851136207580566,0.1581258922815323,1.1730467081069946,0.14309848845005035,1.1553446054458618,0.0005961288169056253,1.0541136776424043,3.2168335889170225,0.007284098013769835,0.012136843986809254,0.011009913032467011,0.010217403003480285,7.489774821966421,3.9282902713748626,2.245617104053963,-1.0,-1.0,-1.0,0.011479539040010422,7.489774821966421,-1.0,149.0,512.0,0.0,0.0,0.0,0.0,0.019449607003480196,8.933613418019377,12.173186727974098,3.229198046028614e-05,,0.0001784379710443318,84.5097168229986,6.81069795973599e-05,39.3064896229771,24.050836220034398,0.0,12.0,0.9780508875846863,0.3189672529697418,0.0218938160687685,0.03996549919247627,1.0
13,0.14149270951747894,0.15975089371204376,-0.07544776797294617,3e-06,54.24274826049805,11.348706245422363,16.66015625,0.0,0.0,-0.07544776005670428,0.0,1.4999977350234985,0.07544775307178497,-1.4999977350234985,1.4999977350234985,0.07544775307178497,-1.4999977350234985,2.0,0.6695312261581421,0.0,2.0,0.6695312261581421,0.0,5331.0,5331.0,5353.0,5331.0,5309.0,44.0,2.0,2.0,2.0,0.008795021030019397,0.009506689710131286,63.203656633544504,84.34638569899835,10662.0,0.0,156.0,110.125,90.0,0.0,0.0,405.0,223.0625,81.0,0.0,405.0,223.0625,81.0,277903.375,0.05071675777435303,0.005617034155875444,-0.015033600851893425,0.016175903379917145,-0.016175903379917145,-0.002432025969028473,-0.04093392193317413,0.9840001463890076,0.141888827085495,1.153918743133545,0.12571293115615845,1.1351786851882935,0.000729130648629982,1.0221952395558667,3.7540597673978104,0.007773990975692868,0.011197989981155843,0.009624680065826396,0.007348477025516331,5.839826981013175,3.270437484376089,1.1650993549847044,-1.0,-1.0,-1.0,0.009805381996557117,5.839826981013175,-1.0,104.0,405.0,0.0,0.0,0.0,0.0,0.011066113016568124,7.296429619949777,12.440470601955894,3.319396637380123e-05,,7.00930249877274e-05,84.34638569899835,0.00011012901086360216,40.02578523999546,24.547068927029613,0.0,13.0,0.9736021757125854,0.4157361090183258,0.022116633132100105,0.04214097559452057,1.0
14,0.2118619978427887,0.1891639679670334,0.11290933936834335,3e-06,54.21272659301758,11.348706245422363,16.66015625,0.0,0.0,0.11290933754935395,0.0,1.4657074213027954,-0.11290935426950455,-1.4252901077270508,1.4657074213027954,-0.11290935426950455,-1.4252901077270508,1.399999976158142,0.34394529461860657,-1.0,1.399999976158142,0.34394529461860657,-1.0,6190.0,6190.0,6850.0,6190.0,5530.0,1320.0,2.0,2.0,2.0,0.010451421847851196,0.010922729320905324,72.89681730334632,84.91454399499344,12380.0,0.0,143.0,124.75,107.0,0.0,0.0625,512.0,262.125,98.0,0.0625,512.0,262.125,98.0,7355965254926336.0,0.0741957426071167,0.007199135143309832,-0.022956600412726402,0.02236776240170002,-0.02236776240170002,-0.002819925546646118,-0.06485986709594727,0.9779449105262756,0.1989978849887848,1.2243053913116455,0.17663012444972992,1.1966044902801514,0.0006105201963940109,1.0539960698585453,3.1644604992719896,0.007558240031357855,0.012535811983980238,0.010507249180591316,0.00843417301075533,7.410058167006355,3.8494472876864165,1.4575787669746205,-1.0,-1.0,-1.0,0.012079160020221025,7.410058167006355,-1.0,138.0,512.0,0.0,0.0,0.0,0.0,0.013909347006119788,8.840919033973478,12.604402374010533,3.3631979022175074e-05,,0.00011560297571122646,84.91454399499344,9.507098002359271e-05,39.17602098098723,24.252631964045577,0.0,14.0,0.9764367938041687,0.4455357789993286,0.029460759833455086,0.04754054546356201,1.0
15,0.16206181049346924,0.16015292704105377,0.042249128222465515,3e-06,54.22004318237305,11.348706245422363,16.66015625,0.0,0.0,0.04224912612698972,0.0,1.4999985694885254,-0.042249131947755814,-1.4999977350234985,1.4999985694885254,-0.042249131947755814,-1.4999977350234985,2.0,0.4736328125,-1.0,2.0,0.4736328125,-1.0,6039.0,6039.0,6394.0,6039.0,5684.0,710.0,2.0,2.0,2.0,0.010135295287181363,0.010688093218268172,71.15658959094523,84.86916018201737,12078.0,0.0,154.0,115.375,96.0,0.0,0.03125,512.0,262.0625,110.0,0.03125,512.0,262.0625,110.0,174781693952.0,0.06271505355834961,0.0057604615576565266,-0.019991762936115265,0.01815018616616726,-0.018117263913154602,0.0005267411470413208,-0.0385434627532959,0.9820894598960876,0.15059900283813477,1.1646339893341064,0.13248175382614136,1.1433310508728027,0.0005857533544945384,1.0359590732177215,3.2619862371258264,0.007074729015585035,0.014941598987206817,0.011122691099444637,0.009518762002699077,7.263359961041715,3.8291772826305532,1.6293151970021427,-1.0,-1.0,-1.0,0.013136863999534398,7.263359961041715,-1.0,154.0,512.0,0.0,0.0,0.0,0.0,0.021942019986454397,8.687552788003813,12.564522753003985,3.227801062166691e-05,,0.00015630997950211167,84.86916018201737,0.00018885399913415313,39.39826977200573,24.171329887991305,0.0,15.0,0.9737043976783752,0.47574174404144287,0.024958813562989235,0.04529256373643875,1.0
16,0.160842627286911,0.13984742760658264,-0.038683511316776276,3e-06,54.22945022583008,11.348706245422363,16.66015625,0.0,0.0,-0.038683515158481896,0.0,1.499996304512024,0.03868350014090538,-1.4999980926513672,1.499996304512024,0.03868350014090538,-1.4999980926513672,1.6749999523162842,0.6509765386581421,-0.11874999850988388,1.6749999523162842,0.6509765386581421,-0.11874999850988388,5942.0,5941.0,6161.0,5941.5,5722.0,439.0,2.0,2.0,2.0,0.009888458405382298,0.010529607737049633,70.18250058793853,84.65785559400683,11883.0,0.0,126.0,114.625,100.0,0.0,0.0,462.0,256.71875,125.0,0.0,462.0,256.71875,125.0,21790288.0,0.05511474609375,0.005305129569023848,-0.017524564638733864,0.017227357253432274,-0.016864104196429253,0.003441736102104187,-0.030869394540786743,0.9833184480667114,0.16650865972042084,1.1829442977905273,0.14964452385902405,1.1631816625595093,0.0006033849187206587,0.9789891127209002,3.3431575114854923,0.007170022989157587,0.012052880018018186,0.010590078029053984,0.007765588990878314,6.601487529987935,3.7616082510594424,1.8319838979514316,-1.0,-1.0,-1.0,0.009473418991547078,6.601487529987935,-1.0,115.0,462.0,0.0,0.0,0.0,0.0,0.011838547012303025,8.042395561002195,12.542279020999558,3.4017954021692276e-05,,0.00015907199122011662,84.65785559400683,9.46209765970707e-05,39.726740708982106,24.308654529042542,0.0,16.0,0.9755842685699463,0.3583531081676483,0.024396002292633057,0.04296048358082771,1.0
17,0.18248413503170013,0.09533694386482239,-0.011307351291179657,3e-06,54.24317932128906,11.348706245422363,16.66015625,0.0,0.0,-0.011307355016469955,0.0,1.4999977350234985,0.011307359673082829,-1.4999977350234985,1.4999977350234985,0.011307359673082829,-1.4999977350234985,2.0,0.8453124761581421,0.0,2.0,0.8453124761581421,0.0,6208.0,6206.0,6254.0,6207.0,6160.0,94.0,2.0,2.0,2.0,0.010406846416211635,0.011047737733071135,74.17056399733414,83.68549011199502,12414.0,0.0,179.0,119.75,97.0,0.0,0.0,425.0,268.1875,133.0,0.0,425.0,268.1875,133.0,149046018048.0,0.06918823719024658,0.0056679630652070045,-0.023245252668857574,0.022270627319812775,-0.022270627319812775,-0.005173727869987488,-0.04928714036941528,0.978040337562561,0.16881206631660461,1.1869003772735596,0.14654143154621124,1.1600204706192017,0.0003280029825707776,0.8899389271683205,3.1760785085398484,0.004071829025633633,0.01704477798193693,0.011372331529855728,0.008928410999942571,6.17533480405109,3.958291155189727,2.0173142600106075,-1.0,-1.0,-1.0,0.010675326979253441,6.17533480405109,-1.0,179.0,425.0,0.0,0.0,0.0,0.0,0.021389535977505147,7.637455872958526,12.459183607017621,1.9207014702260494e-05,,9.617500472813845e-05,83.68549011199502,0.00017263402696698904,39.427838605013676,24.125631555973087,0.0,17.0,0.9755562543869019,0.4145342707633972,0.02691531740128994,0.0454038567841053,1.0
18,0.14728091657161713,0.2132570594549179,0.026886753737926483,3e-06,54.24430465698242,11.348706245422363,16.66015625,0.0,0.0,0.026886746985837817,0.0,1.499997615814209,-0.026886755600571632,-1.493792176246643,1.499997615814209,-0.026886755600571632,-1.493792176246643,2.0,0.513378918170929,-1.0,2.0,0.513378918170929,-1.0,5818.0,5816.0,7228.0,5817.0,4406.0,2822.0,2.0,2.0,2.0,0.009826097397339872,0.010392110887899252,68.84287117594718,84.49676634103525,11634.0,0.0,172.0,114.25,88.0,0.0,0.0625,512.0,249.3125,78.0,0.0625,512.0,249.3125,78.0,826757984813056.0,0.05305063724517822,0.00544887175783515,-0.016117865219712257,0.014912745915353298,-0.014912745915353298,-0.0013299882411956787,-0.03692798316478729,0.9852296710014343,0.13782216608524323,1.1489089727401733,0.12290941178798676,1.131745457649231,0.00026448478418562,1.0964633114755016,3.363067971636178,0.0030770159792155027,0.015544966037850827,0.011015002883141278,0.008881501969881356,7.328079455997795,3.651402640156448,1.1470216359593906,-1.0,-1.0,-1.0,0.01509149099001661,7.328079455997795,-1.0,172.0,512.0,0.0,0.0,0.0,0.0,0.021129180036950856,8.747584298951551,12.435809647955466,3.216997720301151e-05,,0.00017172202933579683,84.49676634103525,0.00018731801537796855,39.1259327820153,24.144469304999802,0.0,18.0,0.9740298390388489,0.43765905499458313,0.022737937048077583,0.04281475767493248,1.0
19,0.15230809152126312,0.12204055488109589,0.019834797829389572,3e-06,54.22400665283203,11.348706245422363,16.66015625,0.0,0.0,0.019834791542962193,0.0,1.3727153539657593,-0.01983480714261532,-1.4999940395355225,1.3727153539657593,-0.01983480714261532,-1.4999940395355225,1.4249999523162842,0.809374988079071,0.0,1.4249999523162842,0.809374988079071,0.0,5861.0,5861.0,6921.0,5861.0,4801.0,2120.0,2.0,2.0,2.0,0.00991159075490143,0.010623471918461184,70.4189525691504,83.23043422499904,11722.0,0.0,172.0,117.875,95.0,0.0,0.0,438.0,248.4375,82.0,0.0,438.0,248.4375,82.0,39523552.0,0.05295372009277344,0.0052268910221755505,-0.016407815739512444,0.017193688079714775,-0.01688760705292225,0.004897281527519226,-0.04705801606178284,0.9832944273948669,0.14814618229866028,1.1615886688232422,0.13125857710838318,1.1419730186462402,0.000612714982626051,0.9680757476690477,3.3347258949002803,0.007182245026342571,0.018448966962751,0.010826489033206599,0.008391434035729617,6.257522092957515,3.624412840410514,1.251388085016515,-1.0,-1.0,-1.0,0.010738391021732241,6.257522092957515,-1.0,113.0,438.0,0.0,0.0,0.0,0.0,0.021036039979662746,7.696202193968929,12.266478604986332,3.362400457262993e-05,,0.0001770640374161303,83.23043422499904,0.00022673397324979305,39.08965694002109,24.129141252022237,0.0,19.0,0.9752535820007324,0.3528832197189331,0.023440852761268616,0.042795225977897644,1.0
20,0.1434340476989746,0.09780245274305344,0.03157564252614975,3e-06,54.16570281982422,11.348706245422363,16.66015625,0.0,0.0,0.03157563612330705,0.0,1.3055801391601562,-0.03157563507556915,-1.499990701675415,1.3055801391601562,-0.03157563507556915,-1.499990701675415,2.0,0.686816394329071,-1.0,2.0,0.686816394329071,-1.0,6067.0,6067.0,6853.0,6067.0,5281.0,1572.0,2.0,2.0,2.0,0.010178398691044034,0.010927527596173143,71.69856588446517,84.61814996099565,12134.0,0.0,157.0,116.75,91.0,0.0,0.0625,512.0,262.4375,70.0,0.0625,512.0,262.4375,70.0,94542783053824.0,0.049498677253723145,0.00491827679798007,-0.015305383130908012,0.014345245435833931,-0.014161558821797371,0.002938985824584961,-0.034810394048690796,0.9859755635261536,0.13514581322669983,1.1472208499908447,0.12098425626754761,1.130638837814331,0.000615621803086469,1.0325533263825006,3.248425551751142,0.007469954958651215,0.012558108021039516,0.010765707806058344,0.008308276010211557,7.250833175959997,3.8357860725955106,1.065871438011527,-1.0,-1.0,-1.0,0.012340170040261,7.250833175959997,-1.0,144.0,512.0,0.0,0.0,0.0,0.0,0.0212558499770239,8.67138283496024,12.354085783998016,4.9171969294548035e-05,,0.00017473800107836723,84.61814996099565,0.00017843401292338967,39.41639564494835,24.128071521001402,0.0,20.0,0.9766950011253357,0.33173859119415283,0.021498411893844604,0.04066343978047371,1.0
21,0.1638273447751999,0.17880277335643768,-0.03164644539356232,3e-06,54.17831802368164,11.348706245422363,16.66015625,0.0,0.0,-0.03164644888602197,0.0,1.4999972581863403,0.03164644166827202,-1.499996304512024,1.4999972581863403,0.03164644166827202,-1.499996304512024,1.6749999523162842,0.4515625238418579,-1.0,1.6749999523162842,0.4515625238418579,-1.0,6511.0,6510.0,7456.0,6510.5,5565.0,1891.0,2.0,2.0,2.0,0.011021383616489402,0.011664653064038175,77.21553458590391,84.31593506300123,13021.0,0.0,160.0,121.0,91.0,0.0,0.09375,512.0,285.90625,124.0,0.09375,512.0,285.90625,124.0,6275878912.0,0.061066508293151855,0.0062822457402944565,-0.018613476306200027,0.017857225611805916,-0.01719665713608265,0.005992472171783447,-0.03456991910934448,0.9830054044723511,0.15268896520137787,1.1670761108398438,0.13549229502677917,1.1467241048812866,0.0005557365764068936,0.9716304161110281,3.002333081867104,0.007236245961394161,0.013235059974249452,0.010412586962047499,0.008183297992218286,7.442449630994815,4.178619819744199,1.8497001130017452,-1.0,-1.0,-1.0,0.012905119976494461,7.442449630994815,-1.0,139.0,512.0,0.0,0.0,0.0,0.0,0.021655970020219684,8.889446676999796,12.414213406969793,3.19239916279912e-05,,0.00015612400602549314,84.31593506300123,0.00018815998919308186,39.09337905899156,23.87042997899698,0.0,21.0,0.9737269282341003,0.6373478174209595,0.02490733005106449,0.04477844759821892,1.0
22,0.1657027304172516,0.11982794106006622,0.012749750167131424,3e-06,54.180843353271484,11.348706245422363,16.66015625,0.0,0.0,0.012749747256748378,0.0,1.473760724067688,-0.012749740853905678,-1.4999977350234985,1.473760724067688,-0.012749740853905678,-1.4999977350234985,2.0,0.678906261920929,0.0,2.0,0.678906261920929,0.0,6015.0,6014.0,6648.0,6014.5,5381.0,1267.0,2.0,2.0,2.0,0.010125126153912195,0.010697359911528386,71.84610986698704,83.71364867402008,12029.0,0.0,150.0,118.25,91.0,0.0,0.0,436.0,257.65625,150.0,0.0,436.0,257.65625,150.0,7356407636557824.0,0.061124205589294434,0.005798180587589741,-0.019282393157482147,0.01816505566239357,-0.017755424603819847,0.006554082036018372,-0.05452868342399597,0.982463538646698,0.15891432762145996,1.1742972135543823,0.14115889370441437,1.153183102607727,0.0003043473272758813,0.9390867177708772,3.2630257050431903,0.003660993999801576,0.013433357002213597,0.010402049525509938,0.00833349401364103,6.345181519980542,3.802398513436856,2.2216384949861094,-1.0,-1.0,-1.0,0.011353452980984002,6.345181519980542,-1.0,119.0,436.0,0.0,0.0,0.0,0.0,0.0255411560065113,7.742769988020882,12.491439034987707,3.369804471731186e-05,,0.00016294600209221244,83.71364867402008,0.00017934601055458188,39.250936205964535,24.18029943201691,0.0,22.0,0.9745362401008606,0.3082990050315857,0.02507750131189823,0.044699884951114655,1.0
23,0.13746888935565948,0.143591046333313,-0.0007964298129081726,3e-06,54.17974853515625,11.348706245422363,16.66015625,0.0,0.0,-0.0007964359829202294,0.0,1.4999977350234985,0.0007964383694343269,-1.4999960660934448,1.4999977350234985,0.0007964383694343269,-1.4999960660934448,2.0,0.7276367545127869,-0.640625,2.0,0.7276367545127869,-0.640625,5465.0,5465.0,5699.0,5465.0,5231.0,468.0,2.0,2.0,2.0,0.009309238574061325,0.010079495920412839,65.34981556020706,83.62686188402586,10930.0,0.0,123.0,105.625,86.0,0.0,0.0,489.0,235.9375,107.0,0.0,489.0,235.9375,107.0,2528367360.0,0.04855227470397949,0.005071479827165604,-0.014780303463339806,0.015191419050097466,-0.014913025312125683,0.004454299807548523,-0.06155988574028015,0.9852611422538757,0.13548976182937622,1.1479861736297607,0.12057674676179886,1.1302837133407593,0.0007626662392523703,1.1319794189354515,3.548887612622773,0.008335941995028406,0.012608383956830949,0.010512262380871107,0.008862897986546159,7.124236040981486,3.493208119938572,1.6286629820242524,-1.0,-1.0,-1.0,0.012608383956830949,7.124236040981486,-1.0,105.0,489.0,0.0,0.0,0.0,0.0,0.023080442973878235,8.54644461296266,12.053858078026678,3.334000939503312e-05,,0.00017913803458213806,83.62686188402586,0.00017504498828202486,38.78934160596691,24.185940362978727,0.0,23.0,0.972661554813385,0.5051393508911133,0.021713823080062866,0.041843704879283905,1.0
24,0.14786261320114136,0.08909427374601364,0.04732862114906311,3e-06,54.19997787475586,11.348706245422363,16.66015625,0.0,0.0,0.047328615095466375,0.0,1.3268177509307861,-0.04732859507203102,-1.4999960660934448,1.3268177509307861,-0.04732859507203102,-1.4999960660934448,1.399999976158142,0.7781250476837158,-1.0,1.399999976158142,0.7781250476837158,-1.0,5793.0,5790.0,6027.0,5791.5,5556.0,471.0,2.0,2.0,2.0,0.009693233346150286,0.010497819762910162,68.23070267048683,84.8811425549793,11583.0,0.0,141.0,119.5,93.0,0.0,0.03125,512.0,242.46875,72.0,0.03125,512.0,242.46875,72.0,1159492608.0,0.05189931392669678,0.004637016449123621,-0.017055725678801537,0.017816413193941116,-0.017816413193941116,-0.004852183163166046,-0.059322699904441833,0.9823933839797974,0.1428774893283844,1.1551011800765991,0.1250610649585724,1.134458303451538,0.0006694350364932143,1.1285911983513768,3.409678090992824,0.007754066027700901,0.013641406025271863,0.01066242418528418,0.00869348197011277,7.322441596945282,3.5825451900655025,1.1141804979997687,-1.0,-1.0,-1.0,0.012028858996927738,7.322441596945282,-1.0,119.0,512.0,0.0,0.0,0.0,0.0,0.022421200992539525,8.756739108008333,12.271870461991057,5.218398291617632e-05,,0.00015711598098278046,84.8811425549793,0.00017362198559567332,39.49430132796988,24.307190482970327,0.0,24.0,0.9775623083114624,0.29874613881111145,0.021766435354948044,0.040305472910404205,1.0
25,0.1312069296836853,0.12375320494174957,0.009241115301847458,3e-06,54.18705368041992,11.348706245422363,16.66015625,0.0,0.0,0.009241106454282999,0.0,1.4999964237213135,-0.00924109946936369,-1.4999977350234985,1.4999964237213135,-0.00924109946936369,-1.4999977350234985,1.475000023841858,1.0437500476837158,0.0,1.475000023841858,1.0437500476837158,0.0,6102.0,6102.0,6634.0,6102.0,5570.0,1064.0,2.0,2.0,2.0,0.010327764352792295,0.011209455903049656,73.33323261348544,83.20920519297943,12204.0,0.0,149.0,113.125,92.0,0.0,0.0,447.0,268.25,105.0,0.0,447.0,268.25,105.0,5184296960.0,0.04784572124481201,0.003947526216506958,-0.016143236309289932,0.015336226671934128,-0.015336226671934128,-0.002367638051509857,-0.034262970089912415,0.9848076701164246,0.12327715754508972,1.1324236392974854,0.1079409271478653,1.1150017976760864,0.0006592205852823852,0.9189019326676869,3.201234866192663,0.00804512802278623,0.016490056994371116,0.011328619246341987,0.008296900952700526,6.489426315005403,3.937025253433603,1.5217462229775265,-1.0,-1.0,-1.0,0.011047740001231432,6.489426315005403,-1.0,140.0,447.0,0.0,0.0,0.0,0.0,0.02507726597832516,7.887854190019425,12.074965970998164,1.4705001376569271e-05,,0.0001581819960847497,83.20920519297943,0.00024867599131539464,39.067870307015255,24.136920274992008,0.0,25.0,0.9750370979309082,0.37362903356552124,0.020531557500362396,0.03993440791964531,1.0
26,0.1466360092163086,0.10394062101840973,0.012312076985836029,3e-06,54.216732025146484,11.348706245422363,16.66015625,0.0,0.0,0.012312073027715087,0.0,1.4999977350234985,-0.01231207326054573,-1.0953658819198608,1.4999977350234985,-0.01231207326054573,-1.0953658819198608,1.6749999523162842,0.42451173067092896,-1.0,1.6749999523162842,0.42451173067092896,-1.0,5973.0,5973.0,6167.0,5973.0,5779.0,388.0,2.0,2.0,2.0,0.009953383825083663,0.010829586846627161,70.41003200933866,84.83166147698648,11946.0,0.0,154.0,118.875,95.0,0.0,0.0625,512.0,254.4375,82.0,0.0625,512.0,254.4375,82.0,53609758720.0,0.05087316036224365,0.004863422829657793,-0.016214879229664803,0.01642109826207161,-0.016044238582253456,0.004009120166301727,-0.03796491026878357,0.984129786491394,0.14020439982414246,1.1515125036239624,0.12416017055511475,1.1329474449157715,0.000623363552495922,1.0764185572329024,3.322661264273727,0.007446700998116285,0.01397113298298791,0.0107983628186048,0.006418625998776406,7.341240674024448,3.722112926783666,1.2339693019748665,-1.0,-1.0,-1.0,0.01145164604531601,7.341240674024448,-1.0,142.0,512.0,0.0,0.0,0.0,0.0,0.025489477964583784,8.764199892990291,12.277584804978687,5.577004048973322e-05,,0.0001591440523043275,84.83166147698648,0.00018154800636693835,39.69251146301394,24.041989101970103,0.0,26.0,0.9757780432701111,0.4256054162979126,0.02249915339052677,0.0411188006401062,1.0
27,0.13993433117866516,0.10117734223604202,0.0363328754901886,3e-06,54.21611022949219,11.348706245422363,16.66015625,0.0,0.0,0.03633287001866847,0.0,1.4999977350234985,-0.03633284941315651,-1.499997615814209,1.4999977350234985,-0.03633284941315651,-1.499997615814209,1.649999976158142,0.6201171875,-1.0,1.649999976158142,0.6201171875,-1.0,6696.0,6695.0,6816.0,6695.5,6575.0,241.0,2.0,2.0,2.0,0.011354498805887249,0.012102982253948659,79.49597506134927,84.2243899119785,13391.0,0.0,167.0,117.25,93.0,0.0,0.09375,512.0,301.21875,132.0,0.09375,512.0,301.21875,132.0,79278754496512.0,0.049211859703063965,0.004362977109849453,-0.01615424081683159,0.016583692282438278,-0.016583692282438278,-0.003831908106803894,-0.0627807080745697,0.9836059212684631,0.14270099997520447,1.1552767753601074,0.12611731886863708,1.135861873626709,0.0005352824268657159,0.9127684156068361,2.9146570592956826,0.007167966978158802,0.012281450035516173,0.010261546971378266,0.0081315619754605,7.3458692660206,4.397707980411724,1.9424062440521084,-1.0,-1.0,-1.0,0.01073680497938767,7.3458692660206,-1.0,167.0,512.0,0.0,0.0,0.0,0.0,0.02234989299904555,8.798174758034293,12.304078193032183,3.231596201658249e-05,,0.00022896198788657784,84.2243899119785,0.0001743860193528235,39.03017268102849,24.04279682901688,0.0,27.0,0.9751694202423096,0.29265981912612915,0.02174348570406437,0.040900006890296936,1.0
28,0.14213211834430695,0.09601791203022003,0.0731387734413147,3e-06,54.22468566894531,11.348706245422363,16.66015625,0.0,0.0,0.07313877961132675,0.0,1.4084062576293945,-0.07313878834247589,-1.409089207649231,1.4084062576293945,-0.07313878834247589,-1.409089207649231,2.0,0.6478515863418579,-1.0,2.0,0.6478515863418579,-1.0,7412.0,7410.0,7608.0,7411.0,7214.0,394.0,2.0,2.0,2.0,0.012141725444208322,0.013016703050602993,85.81254217406831,86.36266695102677,14822.0,0.0,175.0,138.75,94.0,0.0,0.0625,512.0,324.4375,163.0,0.0625,512.0,324.4375,163.0,3084807110131712.0,0.05232083797454834,0.004393195267766714,-0.017491772770881653,0.017152749001979828,-0.017152749001979828,-0.004419095814228058,-0.03921528160572052,0.9830367565155029,0.1373017579317093,1.1489925384521484,0.12014900147914886,1.1290397644042969,0.0004811514643184421,0.8499536316716612,2.727180285315797,0.0071316270041279495,0.01220777997514233,0.010420782406072249,0.00837441097246483,7.380048396997154,4.799400996778786,2.419059067964554,-1.0,-1.0,-1.0,0.01109564898069948,7.380048396997154,-1.0,145.0,512.0,0.0,0.0,0.0,0.0,0.02309762703953311,8.824218604015186,12.676226205017883,3.296794602647424e-05,,0.00015253399033099413,86.36266695102677,0.00017607398331165314,40.42226618895074,24.387027023010887,0.0,28.0,0.9758384823799133,0.26810136437416077,0.021887419745326042,0.04071898013353348,1.0
