step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
11,0.15705187618732452,0.11385583132505417,0.001,0.0014848809291834186,0.013320229947566986,3e-06,52.39851760864258,11.348706245422363,19.41796875,0.0,0.0,0.013318723533302546,0.0,1.499997615814209,-0.013318726792931557,-1.4999946355819702,1.499997615814209,-0.013318726792931557,-1.4999946355819702,1.399999976158142,0.56640625,0.0,1.399999976158142,0.56640625,0.0,6349.0,6348.0,6907.0,6348.5,5790.0,1117.0,2.0,2.0,2.0,0.010659606417269442,0.01127546858358231,67.03541187281274,94.70367709599668,12697.0,0.0,123.0,108.625,102.0,0.0,0.0,506.0,288.15625,157.0,0.0,506.0,288.15625,157.0,280709398528.0,0.05642509460449219,0.005413111299276352,-0.017661187797784805,0.017849605530500412,-0.017849605530500412,-0.001328587532043457,-0.03794693946838379,0.9823423027992249,0.15709887444972992,1.1722804307937622,0.1392492651939392,1.151238203048706,0.0006463407090883926,0.9651230003273891,0.7747059864543406,3.102634967863105,0.008206587983295321,0.015057566983159631,0.010819676659593824,0.008336888044141233,7.47245025401935,4.3269429330321145,2.327049062005244,-1.0,-1.0,-1.0,0.010312103957403451,7.47245025401935,-1.0,109.0,506.0,0.0,0.0,0.0,0.0,0.022635203029494733,8.899399186018854,12.51950478402432,9.836441910010763,3.451202064752579e-05,,0.0001627060119062662,94.70367709599668,0.00019413797417655587,39.394156186957844,24.004213571955916,0.0,11.0,0.9747535586357117,0.4026978611946106,0.024746084585785866,0.043131180107593536,1.0
12,0.1531442552804947,0.0707775354385376,0.001,0.0009221971599799872,0.018164247274398804,3e-06,52.42504119873047,11.348706245422363,19.41796875,0.0,0.0,0.01816332619637251,0.0,1.4999977350234985,-0.018163327127695084,-1.4999943971633911,1.4999977350234985,-0.018163327127695084,-1.4999943971633911,2.0,0.7257812023162842,0.0,2.0,0.7257812023162842,0.0,6379.0,6378.0,7096.0,6378.5,5661.0,1435.0,2.0,2.0,2.0,0.010714721562972335,0.011393169201284114,67.35684966066704,94.69712482299656,12757.0,0.0,151.0,117.0,89.0,0.0,0.03125,512.0,281.65625,152.0,0.03125,512.0,281.65625,152.0,2263436800.0,0.05416107177734375,0.005104097072035074,-0.017145060002803802,0.017845518887043,-0.017845518887043,-7.328391075134277e-05,-0.0354330837726593,0.9823494553565979,0.15457910299301147,1.168468952178955,0.13673357665538788,1.147650957107544,0.0005797479833020184,0.9916683921004974,0.7700028730875181,3.087214247079992,0.007395845022983849,0.01586372102610767,0.010284802561727702,0.008493236964568496,7.528966705955099,4.211037395278254,2.278793109988328,-1.0,-1.0,-1.0,0.008493236964568496,7.528966705955099,-1.0,149.0,512.0,0.0,0.0,0.0,0.0,0.022856671013869345,8.937907218001783,12.455908044008538,9.822926651977468,3.600999480113387e-05,,0.00017811398720368743,94.69712482299656,0.000187647994607687,39.38359214999946,24.046929763047956,0.0,12.0,0.9737032055854797,0.37691715359687805,0.023867275565862656,0.043491069227457047,1.0
13,0.16537757217884064,0.09958234429359436,0.001,0.0011215064350835746,-2.0213425159454346e-05,3e-06,52.536521911621094,11.348706245422363,19.41796875,0.0,0.0,-2.134311944246292e-05,0.0,1.4999972581863403,2.1355008357204497e-05,-1.499996304512024,1.4999972581863403,2.1355008357204497e-05,-1.499996304512024,1.6749999523162842,0.6078125238418579,0.0,1.6749999523162842,0.6078125238418579,0.0,5494.0,5494.0,5627.0,5494.0,5361.0,266.0,2.0,2.0,2.0,0.009335254894370296,0.010071698222656585,60.19501709016533,91.27001312701032,10988.0,0.0,156.0,110.125,90.0,0.0,0.0,338.0,233.25,78.0,0.0,338.0,233.25,78.0,73288032.0,0.05971503257751465,0.005325045436620712,-0.01941945031285286,0.01940799504518509,-0.01940799504518509,-0.0014743953943252563,-0.043103307485580444,0.9808332920074463,0.1633913815021515,1.1799585819244385,0.143983393907547,1.1569527387619019,0.0006834444877921092,0.8628230172859271,0.8858611262306381,3.537707805605702,0.007509688031859696,0.011518087005242705,0.009883458027616143,0.00872067199088633,5.004951687005814,3.5055642158440605,1.145543195947539,-1.0,-1.0,-1.0,0.008889950986485928,5.004951687005814,-1.0,101.0,338.0,0.0,0.0,0.0,0.0,0.0215157070197165,6.44011100102216,12.115798172017094,9.73384205502225,3.348803147673607e-05,,0.00017221400048583746,91.27001312701032,0.00017820799257606268,38.87233336799545,24.059150340035558,0.0,13.0,0.9749346375465393,0.3438339829444885,0.024609645828604698,0.04434299096465111,1.0
14,0.19615711271762848,0.08720002323389053,0.001,0.00225509763458831,0.02130991220474243,3e-06,52.55801773071289,11.348706245422363,19.41796875,0.0,0.0,0.021307656541466713,0.0,1.4999977350234985,-0.02130766399204731,-1.4999977350234985,1.4999977350234985,-0.02130766399204731,-1.4999977350234985,1.399999976158142,0.7445312738418579,0.0,1.399999976158142,0.7445312738418579,0.0,6388.0,6387.0,6750.0,6387.5,6025.0,725.0,2.0,2.0,2.0,0.010856662900667505,0.011694135328565907,67.86402231036112,94.12203672202304,12775.0,0.0,143.0,124.75,107.0,0.0,0.03125,512.0,274.46875,116.0,0.03125,512.0,274.46875,116.0,15609682944.0,0.07343900203704834,0.006040248554199934,-0.02472548931837082,0.024774666875600815,-0.024774666875600815,-0.006463378667831421,-0.0488903671503067,0.9755814671516418,0.1889733225107193,1.209576964378357,0.16419866681098938,1.1795932054519653,0.0005859782401683746,1.027846900601963,0.7682321055194477,3.0468976403879995,0.007485872018150985,0.016287971986457705,0.009877323585897102,0.00855055102147162,7.609328403021209,4.132734590190012,1.7560924229910597,-1.0,-1.0,-1.0,0.009542731975670904,7.609328403021209,-1.0,138.0,512.0,0.0,0.0,0.0,0.0,0.011186788033228368,9.027579327987041,12.14142408099724,9.814165148010943,3.5047996789216995e-05,,0.00016308401245623827,94.12203672202304,9.954901179298759e-05,38.924117355956696,24.176730395003688,0.0,14.0,0.9752762317657471,0.35889142751693726,0.028947919607162476,0.04670144245028496,1.0
15,0.14508068561553955,0.09441941231489182,0.001,0.0010295094054981746,0.012515068054199219,3e-06,52.57659912109375,11.348706245422363,19.41796875,0.0,0.0,0.012514038302469999,0.0,1.4999828338623047,-0.012514040805399418,-1.499997854232788,1.4999828338623047,-0.012514040805399418,-1.499997854232788,1.6749999523162842,0.532031238079071,0.0,1.6749999523162842,0.532031238079071,0.0,6060.0,6060.0,6230.0,6060.0,5890.0,340.0,2.0,2.0,2.0,0.010226254572675009,0.011124934424373097,64.20028403086953,94.39210575900506,12120.0,0.0,154.0,115.375,96.0,0.0,0.03125,512.0,263.375,93.0,0.03125,512.0,263.375,93.0,113591097229312.0,0.0568922758102417,0.004468023777008057,-0.01969039998948574,0.019378552213311195,-0.018618570640683174,0.012159697711467743,-0.03833717107772827,0.9816119074821472,0.13235868513584137,1.1426832675933838,0.11374010890722275,1.121349811553955,0.0005691256639224911,1.0579290373764572,0.8090133575072109,3.232138753551091,0.0068978030467405915,0.011387070000637323,0.00976730875481735,0.007879778975620866,7.4719816140132025,3.9228227866915404,1.466038357000798,-1.0,-1.0,-1.0,0.01032697904156521,7.4719816140132025,-1.0,97.0,512.0,0.0,0.0,0.0,0.0,0.021567015966866165,8.916225927008782,12.116764699982014,9.805241892987397,3.476400161162019e-05,,0.00014936196384951472,94.39210575900506,0.00018472998635843396,39.17352169303922,24.332057295017876,0.0,15.0,0.974618136882782,0.2749725580215454,0.02271660789847374,0.04219455271959305,1.0
16,0.14427395164966583,0.09662654995918274,0.001,0.0025182236277032644,-0.024452775716781616,3e-06,52.582035064697266,11.348706245422363,19.41796875,0.0,0.0,-0.024455287493765354,0.0,1.4999949932098389,0.02445531077682972,-1.4999977350234985,1.4999949932098389,0.02445531077682972,-1.4999977350234985,1.6749999523162842,0.6273437738418579,0.0,1.6749999523162842,0.6273437738418579,0.0,6240.0,6196.0,6293.0,6218.0,6143.0,150.0,2.0,2.0,2.0,0.010500016670704503,0.011250609264166801,65.70084236876524,94.64110011101002,12436.0,0.0,126.0,114.625,100.0,0.0,0.03125,512.0,274.0,124.0,0.03125,512.0,274.0,124.0,30019872.0,0.048726797103881836,0.004700314719229937,-0.01543234009295702,0.016382887959480286,-0.01600366272032261,0.006067603826522827,-0.04619176685810089,0.9841679930686951,0.1436745524406433,1.155798316001892,0.12767088413238525,1.1372663974761963,0.0006072936646910501,1.045023254102927,0.7879726655695746,3.1489473260672067,0.007552304014097899,0.014358273008838296,0.009860401747573633,0.007342890021391213,7.7308091670274734,4.201617907719992,1.9230502949794754,-1.0,-1.0,-1.0,0.010525585035793483,7.7308091670274734,-1.0,115.0,512.0,0.0,0.0,0.0,0.0,0.02211087103933096,9.162763891974464,12.290226348035503,9.79922806902323,3.383401781320572e-05,,0.00016780599253252149,94.64110011101002,0.00017809000564739108,39.16030894697178,24.17813772096997,0.0,16.0,0.9752027988433838,0.7350589632987976,0.022432897239923477,0.041235677897930145,1.0
17,0.17206919193267822,0.1108156144618988,0.001,0.002033866510146254,0.04769660905003548,3e-06,52.58216857910156,11.348706245422363,19.41796875,0.0,0.0,0.047694571781903505,0.0,1.4997828006744385,-0.04769459366798401,-1.4999977350234985,1.4997828006744385,-0.04769459366798401,-1.4999977350234985,2.0,0.9656250476837158,0.0,2.0,0.9656250476837158,0.0,6409.0,6408.0,6534.0,6408.5,6283.0,251.0,2.0,2.0,2.0,0.01062081627143355,0.011439625815847761,66.80051625176594,95.93488732702099,12817.0,0.0,179.0,119.75,97.0,0.0,0.03125,512.0,280.78125,133.0,0.03125,512.0,280.78125,133.0,95353798656.0,0.06057417392730713,0.005094990134239197,-0.020201709121465683,0.019688168540596962,-0.019688168540596962,-0.00552937388420105,-0.04064956307411194,0.9805378913879395,0.15889768302440643,1.1742972135543823,0.13920952379703522,1.1510169506072998,0.0005809370342000018,1.0246855857534336,0.7672322948437539,3.1149248537867478,0.007445869967341423,0.013417030044365674,0.009742971167725045,0.007278007979039103,7.759137299028225,4.254113650937143,2.0356613770127296,-1.0,-1.0,-1.0,0.012718702026177198,7.759137299028225,-1.0,107.0,512.0,0.0,0.0,0.0,0.0,0.022778734972234815,9.2067999879946,12.459173200943042,9.833616323012393,4.840199835598469e-05,,0.00017409800784662366,95.93488732702099,0.0002334140008315444,39.92399185098475,24.458644535043277,0.0,17.0,0.9764854907989502,0.3191075623035431,0.024839654564857483,0.04301990568637848,1.0
18,0.1572689414024353,0.19281746447086334,0.001,0.0014953803097341734,0.016749553382396698,3e-06,53.063411712646484,11.348706245422363,19.41796875,0.0,0.0,0.016748067922890186,0.0,1.4999972581863403,-0.016748065128922462,-1.4999984502792358,1.4999972581863403,-0.016748065128922462,-1.4999984502792358,2.0,0.5999999642372131,0.0,2.0,0.5999999642372131,0.0,5520.0,5519.0,6749.0,5519.5,4290.0,2459.0,2.0,2.0,2.0,0.009282612262894965,0.009826295919078399,58.21416335884528,94.81369621300837,11039.0,0.0,172.0,114.25,88.0,0.0,0.0625,512.0,230.71875,80.0,0.0625,512.0,230.71875,80.0,162966304.0,0.05340147018432617,0.005439882632344961,-0.01567019522190094,0.015626510605216026,-0.015265331603586674,0.004543274641036987,-0.03883250057697296,0.9849057793617249,0.14757993817329407,1.1608355045318604,0.13231462240219116,1.1431134939193726,0.0006808498053419946,1.1884525761898337,0.8839098026066349,3.5607197950018326,0.007515901001170278,0.012475493014790118,0.0097692559393181,0.007615020964294672,7.401792217046022,3.421150796719303,1.2038240319816396,-1.0,-1.0,-1.0,0.010174210998229682,7.401792217046022,-1.0,98.0,512.0,0.0,0.0,0.0,0.0,0.0207910540048033,8.774345370009542,12.482795995019842,9.757480310974643,3.558001480996609e-05,,0.0001537699718028307,94.81369621300837,0.00017661001766100526,39.30678581702523,24.445375467010308,0.0,18.0,0.976767897605896,0.49153995513916016,0.02234819158911705,0.04173408821225166,1.0
19,0.1542091816663742,0.10758788883686066,0.001,0.0014801812017140037,-0.041454099118709564,3e-06,53.05237579345703,11.348706245422363,19.41796875,0.0,0.0,-0.041455590166151524,0.0,1.4991276264190674,0.04145556688308716,-1.4999977350234985,1.4991276264190674,0.04145556688308716,-1.4999977350234985,1.399999976158142,0.8187499642372131,0.0,1.399999976158142,0.8187499642372131,0.0,5829.0,5828.0,6885.0,5828.5,4772.0,2113.0,2.0,2.0,2.0,0.009792371917502148,0.01071131242643319,61.67139722134358,94.50896627298789,11657.0,0.0,172.0,117.875,95.0,0.0,0.03125,512.0,246.40625,86.0,0.03125,512.0,246.40625,86.0,82702819328.0,0.056440114974975586,0.005346585065126419,-0.017844900488853455,0.017603615298867226,-0.017603615298867226,-0.0030129849910736084,-0.03464294970035553,0.9825807809829712,0.14722812175750732,1.1599833965301514,0.12962451577186584,1.1395244598388672,0.00027146736299575136,1.1300802504709941,0.8402540006884068,3.373183447284527,0.0031644950504414737,0.01611894299276173,0.009741505096826586,0.007170500990469009,7.4802422049688175,3.639951779121475,1.3004580700071529,-1.0,-1.0,-1.0,0.010748705011792481,7.4802422049688175,-1.0,137.0,512.0,0.0,0.0,0.0,0.0,0.007633245957549661,8.910682774963789,12.110928202979267,9.794840886024758,3.483804175630212e-05,,0.00015526602510362864,94.50896627298789,6.612396100535989e-05,39.32119944499573,24.339184316981118,0.0,19.0,0.9737911820411682,0.4100882411003113,0.024050273001194,0.04376847296953201,1.0
20,0.13464294373989105,0.08824045956134796,0.001,0.0008938728226439707,0.03567337244749069,3e-06,52.9937858581543,11.348706245422363,19.41796875,0.0,0.0,0.03567248210310936,0.0,1.4997828006744385,-0.03567248582839966,-1.4142118692398071,1.4997828006744385,-0.03567248582839966,-1.4142118692398071,2.0,0.7421875,0.0,2.0,0.7421875,0.0,6154.0,6153.0,6849.0,6153.5,5458.0,1391.0,2.0,2.0,2.0,0.010329079765970643,0.011231389980250375,64.83941061540088,94.90370041300775,12307.0,0.0,157.0,116.75,91.0,0.0,0.0625,512.0,267.84375,103.0,0.0625,512.0,267.84375,103.0,161006797979648.0,0.046630859375,0.004018962848931551,-0.01553211361169815,0.015399159863591194,-0.015399159863591194,-0.002151086926460266,-0.037220388650894165,0.9847443699836731,0.12635791301727295,1.1358870267868042,0.11095874011516571,1.1184306144714355,0.0006700830404773297,1.0614100702383165,0.7956483524007113,3.202405970014206,0.008246711979154497,0.01292857201769948,0.009313959948485717,0.006920935004018247,7.703907374991104,4.066158312909465,1.5452491660253145,-1.0,-1.0,-1.0,0.011570547008886933,7.703907374991104,-1.0,157.0,512.0,0.0,0.0,0.0,0.0,0.022854309005197138,9.097345712012611,12.19043897598749,9.792044272995554,3.3791991882026196e-05,,8.130300557240844e-05,94.90370041300775,0.00016992801101878285,39.412010272964835,24.36112713604234,0.0,20.0,0.9762004017829895,0.2698819637298584,0.020168984308838844,0.039207492023706436,1.0
21,0.1798110008239746,0.14520180225372314,0.001,0.001773112816408684,0.018473202362656593,3e-06,53.233985900878906,11.348706245422363,19.41796875,0.0,0.0,0.01847143506165594,0.0,1.4999700784683228,-0.01847144030034542,-1.4999949932098389,1.4999700784683228,-0.01847144030034542,-1.4999949932098389,2.0,0.62890625,0.0,2.0,0.62890625,0.0,6214.0,6212.0,6881.0,6213.0,5545.0,1336.0,2.0,2.0,2.0,0.010524850709261359,0.011169989855452643,65.8379345370552,94.36808799800929,12426.0,0.0,160.0,121.0,91.0,0.0,0.0,508.0,267.3125,109.0,0.0,508.0,267.3125,109.0,522182852608.0,0.06414353847503662,0.006260201800614595,-0.020070133730769157,0.019217388704419136,-0.018583321943879128,0.005867958068847656,-0.051681309938430786,0.9816811084747314,0.17041540145874023,1.1876935958862305,0.15183208882808685,1.1652363538742065,0.0006048346990466108,1.0277749812957757,0.7875191358444005,3.1426409513892093,0.007515675970353186,0.011223419976886362,0.009863953286185279,0.007892613008152694,7.363426287018228,3.9741698528741836,1.6178757320158184,-1.0,-1.0,-1.0,0.010868565004784614,7.363426287018228,-1.0,139.0,508.0,0.0,0.0,0.0,0.0,0.021821537986397743,8.791587190004066,12.371016465011053,9.78571278200252,6.929005030542612e-05,,0.00015673600137233734,94.36808799800929,0.00019349000649526715,39.05045646196231,24.320156735018827,0.0,21.0,0.9741711616516113,0.45634669065475464,0.027029169723391533,0.0458604097366333,1.0
22,0.1638830602169037,0.1642093062400818,0.001,0.0012243066175869899,0.015426285564899445,3e-06,53.232479095458984,11.348706245422363,19.41796875,0.0,0.0,0.015425051562488079,0.0,1.4999979734420776,-0.015425087884068489,-1.4999949932098389,1.4999979734420776,-0.015425087884068489,-1.4999949932098389,2.0,0.5140624642372131,0.0,2.0,0.5140624642372131,0.0,6048.0,6048.0,7040.0,6048.0,5056.0,1984.0,2.0,2.0,2.0,0.010151779235477883,0.010902306234550246,63.66251577448522,95.00095820002025,12096.0,0.0,150.0,118.25,91.0,0.0,0.0625,512.0,259.75,148.0,0.0625,512.0,259.75,148.0,99140878336.0,0.05954623222351074,0.005281813442707062,-0.01945067197084427,0.01876872405409813,-0.01876872405409813,-0.007480055093765259,-0.03416629135608673,0.9814339876174927,0.15809266269207,1.1722981929779053,0.13932394981384277,1.1504138708114624,0.0006192122161756122,1.0923631396769282,0.8092104357630464,3.2566409623859003,0.007489990966860205,0.014347512973472476,0.009632648092519958,0.0065645669819787145,7.64923134399578,3.893186229153798,2.2234227329608984,-1.0,-1.0,-1.0,0.01047637895680964,7.64923134399578,-1.0,119.0,512.0,0.0,0.0,0.0,0.0,0.02155571401817724,9.079722416994628,12.32966273499187,9.78820943098981,3.426999319344759e-05,,0.00016670202603563666,95.00095820002025,0.00018770003225654364,39.39232908101985,24.363201874948572,0.0,22.0,0.9736844897270203,0.343955934047699,0.024789461866021156,0.04472116753458977,1.0
23,0.16810773313045502,0.22515207529067993,0.001,0.002279576349792478,0.00028343498706817627,3e-06,53.241519927978516,11.348706245422363,19.41796875,0.0,0.0,0.0002811630256474018,0.0,1.4999977350234985,-0.00028117644251324236,-1.1315027475357056,1.4999977350234985,-0.00028117644251324236,-1.1315027475357056,2.0,0.6929687261581421,0.0,2.0,0.6929687261581421,0.0,5219.0,5218.0,5410.0,5218.5,5027.0,383.0,2.0,2.0,2.0,0.008937308638437714,0.00971417040581445,55.93768343315801,93.29131418600446,10437.0,0.0,123.0,105.625,86.0,0.0,0.03125,512.0,220.53125,105.0,0.03125,512.0,220.53125,105.0,7355789698138112.0,0.058484435081481934,0.005909447092562914,-0.017680691555142403,0.01710437797009945,-0.016512319445610046,0.0070028528571128845,-0.07052874565124512,0.983720600605011,0.162249356508255,1.180769920349121,0.14573705196380615,1.1603851318359375,0.0007510274987572498,1.2444612339552847,0.930766884542347,3.695278149854406,0.007838474004529417,0.011521592969074845,0.009264149341106531,0.007432665966916829,7.336908968980424,3.3100311679972947,1.5724516570335254,-1.0,-1.0,-1.0,0.009871033020317554,7.336908968980424,-1.0,105.0,512.0,0.0,0.0,0.0,0.0,0.021028563962318003,8.782162928022444,11.907789546996355,9.714413973968476,1.9785016775131226e-05,,0.0001701720175333321,93.29131418600446,0.000179917027708143,38.56761805003043,24.27935864101164,0.0,23.0,0.975830078125,0.46765416860580444,0.02424372360110283,0.04387518763542175,1.0
24,0.1715151071548462,0.13816459476947784,0.001,0.0011581129526803124,0.003984309732913971,3e-06,53.244930267333984,11.348706245422363,19.41796875,0.0,0.0,0.003983157454058528,0.0,1.4980182647705078,-0.003983174916356802,-1.4999977350234985,1.4980182647705078,-0.003983174916356802,-1.4999977350234985,1.6749999523162842,0.7445312142372131,0.0,1.6749999523162842,0.7445312142372131,0.0,6299.0,6298.0,6543.0,6298.5,6054.0,489.0,2.0,2.0,2.0,0.010620284473452684,0.011396163030211952,66.34162537477236,94.94039322098251,12597.0,0.0,141.0,119.5,93.0,0.0,0.09375,512.0,274.15625,74.0,0.09375,512.0,274.15625,74.0,7357252134502400.0,0.0640707015991211,0.005547781009227037,-0.020988699048757553,0.020733647048473358,-0.02061242237687111,0.0019396096467971802,-0.06155812740325928,0.9796786308288574,0.1572432816028595,1.173895239830017,0.1366308480501175,1.1490612030029297,0.0005988376615072911,1.0342817128695179,0.7798703016573234,3.1151076812695084,0.007543558022007346,0.01266487204702571,0.009545006632833974,0.007344520010519773,7.638248267991003,4.072941624006489,1.1155381409917027,-1.0,-1.0,-1.0,0.009758614003658295,7.638248267991003,-1.0,139.0,512.0,0.0,0.0,0.0,0.0,0.02205595700070262,9.07375346700428,12.294410388974939,9.824026189977303,3.4608005080372095e-05,,0.00015399401308968663,94.94039322098251,0.00017837196355685592,39.241011460951995,24.45805004396243,0.0,24.0,0.9768162965774536,0.3782452344894409,0.024411514401435852,0.0435815267264843,1.0
25,0.14297963678836823,0.07871223241090775,0.001,0.0010077496087887994,0.04203241318464279,3e-06,53.25632095336914,11.348706245422363,19.41796875,0.0,0.0,0.042031407821923494,0.0,1.471731424331665,-0.04203139990568161,-1.4999977350234985,1.471731424331665,-0.04203139990568161,-1.4999977350234985,1.399999976158142,0.8046875596046448,0.0,1.399999976158142,0.8046875596046448,0.0,6350.0,6349.0,7205.0,6349.5,5494.0,1711.0,2.0,2.0,2.0,0.010819925447287512,0.011651854763064138,67.37687518694514,94.238564528001,12699.0,0.0,149.0,113.125,92.0,0.0,0.0625,512.0,283.71875,110.0,0.0625,512.0,283.71875,110.0,5806831960064.0,0.05420660972595215,0.004821251146495342,-0.01735655777156353,0.016368849202990532,-0.016368849202990532,-0.002690814435482025,-0.04112045466899872,0.9838038682937622,0.1286144256591797,1.139278769493103,0.112245574593544,1.1203937530517578,0.0006094129462519967,1.0038958200270882,0.7717358092761296,3.0583282478950307,0.007738935004454106,0.011194333957973868,0.00988799268634466,0.008352588047273457,7.672691595973447,4.254118524469959,1.6445381570374593,-1.0,-1.0,-1.0,0.009152790007647127,7.672691595973447,-1.0,115.0,512.0,0.0,0.0,0.0,0.0,0.021745133970398456,9.114370150025934,12.127877823018935,9.80027304199757,3.39899561367929e-05,,0.00015093199908733368,94.238564528001,0.000189809943549335,38.83771042001899,24.309423430997413,0.0,25.0,0.9754410982131958,0.33517199754714966,0.021287856623530388,0.04149633273482323,1.0
26,0.1315201073884964,0.14439530670642853,0.001,0.0011836683847832319,0.0004980163648724556,3e-06,53.26239013671875,11.348706245422363,19.41796875,0.0,0.0,0.0004968312568962574,0.0,1.4999972581863403,-0.0004968403372913599,-1.4999977350234985,1.4999972581863403,-0.0004968403372913599,-1.4999977350234985,1.6749999523162842,0.6695312857627869,0.0,1.6749999523162842,0.6695312857627869,0.0,6154.0,6154.0,6200.0,6154.0,6108.0,92.0,2.0,2.0,2.0,0.010336241960833086,0.01121313701004447,64.98400848476385,94.70022153900936,12308.0,0.0,154.0,118.875,95.0,0.0,0.0625,512.0,265.75,101.0,0.0625,512.0,265.75,101.0,72719912.0,0.047330379486083984,0.0040532490238547325,-0.015890996903181076,0.015859264880418777,-0.015166576020419598,0.006714686751365662,-0.030754387378692627,0.9849881529808044,0.12826615571975708,1.1374708414077759,0.11309957504272461,1.1204109191894531,0.0006106946695151657,1.0439418053883873,0.7928627036875256,3.200110106845008,0.007516429992392659,0.01137462694896385,0.00944864409211732,0.005968370009213686,7.477801283006556,3.9844635359058884,1.5074726719758473,-1.0,-1.0,-1.0,0.009850351954810321,7.477801283006556,-1.0,142.0,512.0,0.0,0.0,0.0,0.0,0.018818117037881166,8.877681113022845,12.203984419989865,9.758554156986065,3.546796506270766e-05,,0.00015854602679610252,94.70022153900936,9.16880089789629e-05,39.38695519504836,24.427382560970727,0.0,26.0,0.9748280048370361,0.45927485823631287,0.020619120448827744,0.0395049974322319,1.0
27,0.160183385014534,0.13402318954467773,0.001,0.001294558082918229,0.016773611307144165,3e-06,53.25666046142578,11.348706245422363,19.41796875,0.0,0.0,0.016772320959717035,0.0,1.4999985694885254,-0.016772327944636345,-1.4999977350234985,1.4999985694885254,-0.016772327944636345,-1.4999977350234985,2.0,0.7335937023162842,0.0,2.0,0.7335937023162842,0.0,6864.0,6846.0,7036.0,6855.0,6674.0,362.0,2.0,2.0,2.0,0.01152261422357671,0.012119318853072098,71.93177984080118,95.29862899502041,13710.0,0.0,167.0,117.25,93.0,0.0,0.09375,512.0,311.1875,125.0,0.09375,512.0,311.1875,125.0,7361098814586880.0,0.057586073875427246,0.005676000379025936,-0.017932122573256493,0.01684439927339554,-0.01684439927339554,-0.002964712679386139,-0.04102906584739685,0.9833364486694336,0.15268149971961975,1.1661853790283203,0.13583709299564362,1.1463876962661743,0.0002885965717362714,0.9016614990967484,0.7179954575476958,2.8713728355953334,0.003956658998504281,0.010996917029842734,0.01006745949962351,0.008384665998164564,7.5784728430444375,4.6434539124020375,1.8934478089795448,-1.0,-1.0,-1.0,0.010302916984073818,7.5784728430444375,-1.0,167.0,512.0,0.0,0.0,0.0,0.0,0.013525905960705131,8.97874520800542,12.580333468038589,9.843717722978909,3.45060252584517e-05,,8.550495840609074e-05,95.29862899502041,0.00010787899373099208,39.36652157601202,24.49244182097027,0.0,27.0,0.9738394618034363,0.45417776703834534,0.024592919275164604,0.0440748892724514,1.0
